Plant_ID,Temperature_C,Humidity_%,Soil_Moisture_%,Soil_pH,Nutrient_Level,Light_Intensity_lux,Health_Score,Health_Status,Moisture_Zone,Temperature_Zone,Humidity_Zone,Light_Zone,Moisture_Zone_Stress,Temperature_Zone_Stress,Humidity_Zone_Stress,Light_Zone_Stress,Abiotic_Stress_Score_L2,Disease_Presence,Pest_Infestation,Biotic_Stress_Score_L2,Total_Stress_Score_L2,Stress_Category
Plant_624,29.03626013846493,53.31855914461006,66.15688717805256,6.523467451030185,57.71796177235661,21429.953122401672,79.6083788455724,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_625,29.77955987991819,78.73297776217545,51.14644193939246,7.4488835083729885,53.56252788706084,25147.722893398084,73.45466429001691,1,Optimal,Optimal,High,High,0,0,1,1,2,1,0,1,3,Combined
Plant_626,23.46635297070645,70.80048065714648,32.08368134739644,6.026053641365507,62.61519252535516,19707.42384876313,59.50485483811675,0,Optimal,Optimal,High,Optimal,0,0,1,0,1,0,1,1,2,Combined
Plant_627,22.031185539224257,55.52678104341249,66.05054955187786,6.082838477254209,43.32810915222495,20983.43322072237,83.73533683411769,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_628,24.62263923970105,72.81016361735112,55.46854908808541,6.882014890786429,42.67031100876241,22857.434470858418,94.55434483915325,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,0,0,0,1,Abiotic-only
Plant_629,25.167174736866084,60.67855510527404,38.354339683072766,5.728599242395177,60.960699074773984,17567.318191399252,74.08981544266568,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_630,28.282574555412847,68.52773675122219,37.80760548901135,6.18362248505748,54.25321308330111,21100.44212985633,84.40059929023145,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_631,19.92260611085554,64.84732817294474,49.44863317711143,6.798220568790876,34.55062653323242,17778.529681003525,64.3185568657995,0,Optimal,Low,Optimal,Optimal,0,1,0,0,1,0,0,0,1,Abiotic-only
Plant_632,29.58865095838184,51.53643345009127,51.94777192901377,6.182857076155298,44.6069498553673,22594.473315473035,84.57213063692514,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_633,24.52597630426304,53.56450167682538,47.9593839844681,6.382015006394514,53.86382653848061,20454.2091438552,76.06617702255343,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_634,23.71935679015774,70.29960817581161,49.66963010164327,6.8720928551575176,58.37764221546589,20895.35544194432,72.37582049397085,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_635,21.963686874219498,56.65224667893459,70.49936061864571,6.710773041768281,43.207693468070445,17652.20420774423,72.39636358783869,1,High,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_636,20.03542998440269,55.96351536758003,61.07314728352328,6.633409198147701,20.85744010183059,22121.09707883236,76.0638841796699,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_637,27.469511751885744,50.44877420650647,47.85953386897536,6.330438860364981,55.23223185737033,26254.13876369305,83.82433315692535,1,Optimal,Optimal,Optimal,High,0,0,0,1,1,0,0,0,1,Abiotic-only
Plant_638,25.21995390156521,64.23599065593461,59.11965871151225,6.6850305576344775,37.79679310056024,16976.264913715382,66.87836798804483,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_639,21.13011730077684,80.62524919243145,29.512141447086908,6.438133659950122,29.826612018775887,18980.722977057427,76.02884668432146,1,Low,Optimal,High,Optimal,1,0,1,0,2,1,1,2,4,Combined
Plant_640,21.11476368380915,49.32467085745727,50.968905749202136,6.7289028049628925,21.6767407501586,20694.82242250428,79.58528222000852,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,1,1,1,Biotic-only
Plant_641,23.992645902129617,60.24219456672758,72.13959524599665,6.251533987441011,58.13980860197741,22359.21863598745,69.00960775468141,0,High,Optimal,Optimal,Optimal,1,0,0,0,1,1,0,1,2,Combined
Plant_642,30.007064575868178,74.12220555415429,41.7293115691144,6.40871551281023,51.28617450404967,18321.36114413159,97.96665201675016,1,Optimal,High,High,Optimal,0,1,1,0,2,0,0,0,2,Abiotic-only
Plant_643,24.221225945909183,59.203586087542845,32.28549107071373,6.005021103723993,47.74343619287748,11500.90912957178,71.46504519938658,1,Optimal,Optimal,Optimal,Low,0,0,0,1,1,0,0,0,1,Abiotic-only
Plant_644,20.49057114064568,64.52371796249734,35.21866667110409,6.482496194996882,63.89024362962762,24077.568482492075,73.3056308636651,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_645,24.262770807742168,49.3760647185312,28.65550443986417,6.094499568185578,56.37324683023073,22281.51835875243,70.21692050177502,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_646,24.181829290756987,64.28307097207649,33.22857137808445,5.9429767749190034,66.16300042721917,14771.157408540006,97.98480087138115,1,Optimal,Optimal,Optimal,Low,0,0,0,1,1,0,0,0,1,Abiotic-only
Plant_647,16.909340071175286,58.12855734995451,39.44237852114957,6.629330573927694,36.07264527833004,18177.29362466133,85.52905228599482,1,Optimal,Low,Optimal,Optimal,0,1,0,0,1,0,0,0,1,Abiotic-only
Plant_648,24.837115400446564,69.85729995679863,23.916494712320368,6.60636988792883,49.65449376046036,24704.547288581976,70.63407993756358,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,1,1,2,Combined
Plant_649,24.307196409373965,71.87386051564751,45.23427500924405,6.891436867474286,33.83286625051986,24343.3892553736,91.06231558859967,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_650,27.08861909444025,85.89563642018614,58.53415760679971,6.28443721521245,47.70617668144533,22815.92006803684,82.00698694288879,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,0,0,0,1,Abiotic-only
Plant_651,30.54686828483604,65.79633173213576,31.383657297796194,6.7040264234183775,47.513841462333225,19471.662698120414,82.57253421111501,1,Optimal,High,Optimal,Optimal,0,1,0,0,1,1,0,1,2,Combined
Plant_652,28.37969508864328,63.257963165821664,67.78925885462652,6.775398786136831,56.26613637263071,20248.96225643753,76.55522791247547,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_653,24.19333392833551,61.94384301577336,52.66188132791392,6.7223869039157975,50.455638811418986,19607.22258462162,72.50584013043027,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_654,21.68042227377499,56.46833707189312,60.45870878436086,6.087173158598929,56.23407138279916,23384.71934980652,83.37766099054602,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_655,32.72007940974958,63.38483843461691,35.132481692217944,6.574681741135595,57.03440133138894,17372.47278051467,74.5491277000441,1,Optimal,High,Optimal,Optimal,0,1,0,0,1,0,0,0,1,Abiotic-only
Plant_656,25.177655302043465,57.04598589860971,57.81787840599924,6.68207014802733,71.54928677383143,17582.601035347387,98.16755629575104,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,1,1,1,Biotic-only
Plant_657,25.04178787573884,61.68460976269614,28.620991494070303,6.503589233453971,46.84703344713876,23030.823760508047,67.30708894756896,0,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_658,24.92762473866999,73.17597535607959,58.35371251254763,5.456761170814458,40.58977299333621,19866.91563346532,95.36156772854946,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_659,25.594254282303567,49.93457434720359,47.577590096902966,6.58024481198674,52.46083615316409,24135.402066361425,78.88681151202199,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_660,24.566918764228173,71.39878561129045,53.29876829977175,7.606265519698621,41.97719972860457,17985.46337905836,82.99085734021106,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_661,23.27901397935929,73.17115067339866,27.366080915627222,6.319980365621508,64.81960768436537,19835.66491898353,88.33157766629435,1,Low,Optimal,High,Optimal,1,0,1,0,2,1,0,1,3,Combined
Plant_662,23.359423176278824,58.81931473008921,31.57395236585093,6.13596145107234,47.16781961054768,17232.76104546814,73.69750704995563,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_663,24.901740189352005,38.78145100991405,53.958423273800776,6.6866742798557,44.3442363212601,20022.088044270706,88.64248384698637,1,Optimal,Optimal,Low,Optimal,0,0,1,0,1,0,0,0,1,Abiotic-only
Plant_664,23.369725686598706,53.92178012905568,30.77477993663699,6.6561891052332856,45.28684278848882,15564.359189003604,52.92456144618823,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_665,22.86146265196851,72.96994546561109,51.94809438148685,7.096367582708207,57.18417423471641,18537.09973713511,72.8001046677806,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_666,25.31929068307569,59.77131937701118,24.49293290309632,5.871065922045556,48.422530167685146,15691.238405215649,70.75937192658935,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_667,24.235068347737435,50.00697767705089,57.72261319000002,6.865690126287496,43.58333179869618,22081.76969957377,67.46493987628239,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_668,29.511978965748064,54.95225078771782,26.512150278472365,6.795211030625731,66.6535191762353,22149.76801927896,77.85045161921049,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_669,17.047090574820963,68.40620026504553,53.28449906519285,6.428926731529727,41.4383015933825,14809.211808546965,83.85749968181695,1,Optimal,Low,Optimal,Low,0,1,0,1,2,0,1,1,3,Combined
Plant_670,28.274520555767385,65.4673356820138,54.38446400469002,6.669343658960845,50.35566074032994,24001.65723650172,87.02659998499306,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_671,28.73825557749289,57.61067900830306,34.54842272355638,7.014728740799178,56.5230615161023,27492.24537925956,82.40876757200408,1,Optimal,Optimal,Optimal,High,0,0,0,1,1,0,0,0,1,Abiotic-only
Plant_672,18.77982930277556,56.33175588185313,53.7303985062709,6.936157690014225,33.686648895829265,20138.019160209024,73.34306535106452,1,Optimal,Low,Optimal,Optimal,0,1,0,0,1,0,0,0,1,Abiotic-only
Plant_673,23.97193721775896,56.08241850956178,48.90663395000334,5.928490343963135,54.80260501405925,18076.657219326065,83.69016437825167,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_674,23.885677402012625,50.77589815501497,36.91737215710893,6.910079093377743,39.4489232451955,28472.99177300914,81.2428569485085,1,Optimal,Optimal,Optimal,High,0,0,0,1,1,1,0,1,2,Combined
Plant_675,20.777464915846537,76.15375689469442,29.87167973885688,6.467655697483741,58.22782780834002,16043.094505092467,89.36056167936016,1,Low,Optimal,High,Optimal,1,0,1,0,2,1,0,1,3,Combined
Plant_676,22.666549937227373,56.7767953078866,15.560614624911311,6.536437049007758,40.37348988081024,20060.31940060729,87.76936702931516,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_677,21.66827246360252,72.17158520825497,50.244750709495406,6.536598495500847,56.92769031848861,20538.86681789577,80.30476413920628,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_678,30.256811330270867,75.21316051922452,21.52795842956917,6.42487850560087,61.05833066294713,24035.442861357245,71.02746993838743,1,Low,High,High,Optimal,1,1,1,0,3,0,0,0,3,Abiotic-only
Plant_679,27.807035179442384,69.9831089814796,46.430162991619625,7.095853748553532,58.61436525632805,21079.21692538037,73.4704984416792,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_680,28.814665284982475,55.68379687281952,41.04827675876626,6.458141020075394,52.513166482381024,18504.098312634647,74.50210640361966,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_681,27.165016192129706,64.03730090336609,55.18714163157293,5.940226935808416,47.686990570703,17146.44688883613,76.84733666083744,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,1,1,1,Biotic-only
Plant_682,21.61284468634831,59.75804393609084,40.46931750765204,6.303235072015136,44.23580423665156,18974.5345392616,82.68050427589753,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_683,23.42643920116068,50.96298139269872,40.05828320479363,6.589347358405238,64.71034690817103,16979.21791716457,87.15174390128058,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,1,0,1,1,Biotic-only
Plant_684,26.46812368368376,63.24359281721603,55.97806056432444,7.1146073921485256,43.00504779832357,20143.475959354048,79.48881306984623,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_685,21.333616573324164,48.20960208840198,50.02587043626176,6.801547342474417,39.62933926430004,18307.41146041854,80.16124787900472,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_686,27.138995290517165,71.87679388461564,49.74233935774167,6.074732360626478,56.6536893503283,15517.886620130748,81.43306305000004,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_687,24.2790238055256,55.35382702701607,52.03901384712789,7.742594958339445,42.03863196813505,23765.43736512471,74.8409468686766,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_688,23.875537577351206,62.01159655872839,21.96641815189341,6.63238765548899,40.499365025338726,18506.982429712883,70.74607742357044,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,1,1,2,Combined
Plant_689,27.13287990461048,62.83287871546142,56.35183019980473,7.137695368999507,35.56395737830235,16195.589585074062,62.4456210268929,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_690,26.33278993445812,57.410950262959226,54.187031910204034,6.424142783211385,45.170901605394825,19495.222596537376,73.04850641923127,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,1,1,1,Biotic-only
Plant_691,23.91710150254276,65.86693801475275,29.749753071352544,6.766679622352725,49.17284976103507,20205.114697902976,84.73145453267787,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_692,28.477989410092743,55.25096343377476,41.33879289488698,6.919734252259202,52.43091727660699,14760.5998232629,72.97088561960433,1,Optimal,Optimal,Optimal,Low,0,0,0,1,1,0,0,0,1,Abiotic-only
Plant_693,21.75681001720031,68.71297297457244,44.41039068558553,7.109097355877128,59.51306244299484,20994.943001377287,77.6219296257406,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_694,26.84780682083279,46.54020319753251,42.98254823397401,7.028684152689112,55.268979236657934,16858.527293929204,84.66431287412317,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_695,26.779303773905152,61.26379579546412,50.00789949852802,6.936098500036489,48.091277804468206,25133.086427572365,85.20689496422669,1,Optimal,Optimal,Optimal,High,0,0,0,1,1,0,0,0,1,Abiotic-only
Plant_696,24.071360682058028,79.38928999058285,66.47050172746775,6.342456634402946,48.0180432362028,21571.881536230205,69.2046714783396,0,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_697,25.97839906672636,49.99668675394425,61.22650091509243,6.2141269790219695,55.10157468915183,18800.30002967205,89.97059356453641,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_698,21.24665927084409,53.222550294751485,25.316712098528907,6.666303755162099,62.725701629285695,17764.496689047948,91.27350089355484,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_699,27.772081057620703,65.13907849658915,54.33104985459073,6.966564036170535,51.263141994832,19685.09687730913,68.7015014278144,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_700,24.44529359067103,61.79581781939598,64.93399979303115,6.388639649611696,45.30869145789591,21838.37222474987,71.76163130358846,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_701,23.43183093844288,63.50630099273559,50.80212781033804,7.032585982857193,40.07133998914455,19923.5176142444,91.91090683146192,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,1,0,1,1,Biotic-only
Plant_702,28.147027677510668,64.89187130147664,61.3647063777895,7.226308372743089,35.547947355877746,19348.52357858943,78.53146478744699,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_703,22.88696892837172,66.3472146856177,75.18405668551148,6.0418395404632905,56.66269672043524,20175.11087245369,57.80222052548149,0,High,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_704,20.77461611090932,71.09699841956223,60.35564319160472,6.08153964810186,55.77978523639557,18188.42320628913,66.00318495267314,0,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_705,20.330112479428287,64.09818656928513,48.739628934625934,6.429812470547332,55.773635251066615,18970.38221947089,77.50630374827519,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_706,26.81802985403692,57.58742345381457,60.676327111271306,6.653806334094599,48.71340553647944,13742.622683284988,68.36957349715398,0,Optimal,Optimal,Optimal,Low,0,0,0,1,1,0,0,0,1,Abiotic-only
Plant_707,21.15871194251115,66.72573701202731,47.173317496453365,6.237716493116475,64.0693474589175,22921.178692557103,75.86576229363558,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_708,30.264382545953094,78.99881934895215,45.35854564927433,7.176101339433572,45.15881505415182,20896.393340965285,80.32396213683579,1,Optimal,High,High,Optimal,0,1,1,0,2,0,0,0,2,Abiotic-only
Plant_709,18.754211776348832,58.67366253617426,39.72878646429401,6.7120334307592255,59.55269237207206,17679.632467899708,94.62254604034727,1,Optimal,Low,Optimal,Optimal,0,1,0,0,1,0,0,0,1,Abiotic-only
Plant_710,30.08936910487012,50.25470695329359,68.45120038248163,6.51972352412037,49.61257105010457,25696.20494406572,77.09546083772211,1,Optimal,High,Optimal,High,0,1,0,1,2,0,0,0,2,Abiotic-only
Plant_711,25.633052401607856,71.07080669286972,32.72357001086998,5.782045238065736,43.91649235320662,20261.04944117716,90.72541799572758,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_712,24.709860664388824,58.796188360464015,67.98551587017174,5.842092091786246,55.925303073177616,16891.56928407441,94.28760162036772,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_713,23.36524273957315,38.27330453985964,52.49796185610557,6.640504625140904,54.096361186839935,22570.212264411377,94.34309669352076,1,Optimal,Optimal,Low,Optimal,0,0,1,0,1,0,0,0,1,Abiotic-only
Plant_714,26.19740834305621,68.47421677150422,24.01040737797088,5.433702186922582,53.56972759266926,21194.14464952779,82.84754593385568,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_715,24.88709589272545,54.64671814046077,50.51473939487133,7.006318704822036,50.81278422056199,21183.739956452657,60.36710852161026,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_716,28.309905646049565,59.0946671769584,13.49960238522564,6.42092307781384,49.62106918283169,18722.73318604523,84.60824865403865,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_717,25.34268294598612,63.319803305690144,54.382620252465536,8.121546484797367,73.88371992870438,21351.487171334105,90.4839988781354,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_718,25.45090528438564,61.904996797790666,58.27847224483487,7.653958125308055,61.84256645196173,19214.725129336715,79.18932894564583,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_719,23.90916336335843,67.09451817139039,36.1146606652192,6.409275465376242,57.22826894985512,21667.82435493753,97.44583870075247,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_720,24.8291631288368,55.645136294301565,46.85321543933374,6.446831498734342,51.11799158203388,14285.166637968085,88.59833561467458,1,Optimal,Optimal,Optimal,Low,0,0,0,1,1,0,1,1,2,Combined
Plant_721,25.923405306676177,65.13105798176083,74.31236150625429,6.997790757001015,60.07157200596669,18698.37961106243,85.68273377152784,1,High,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_722,19.869494822030124,57.40453322416083,37.41379943607095,7.351586304959019,55.17994776391452,25166.465293424582,90.86380711205838,1,Optimal,Low,Optimal,High,0,1,0,1,2,0,0,0,2,Abiotic-only
